orthogroup	generated_id	original_id	length	acidic_fraction	cysteine_fraction	low_complexity_fraction	signalp_prediction	signalp_probability	deeptmhmm_class	tm_count	pfam_domains	blast_top_description	blast_top_evalue
OG0019174	OG0019174__000012	jgi|Umbfol2878_1|4418893|estExt_Genewise1Plus.C_16_t30079	637	0.121	0.017	0.091	Other	0.000	SP	0	Amidase	Glutamyl-tRNA(Gln) amidotransferase subunit A	1.8e-17
OG0019174	OG0019174__000013	jgi|Umbfol2878_1|5729213|fgenesh1_kg.104_#_1364_#_TRINITY_DN15064_c0_g1_i2	687	0.111	0.019	0.096	Other	0.316	SP	0	Amidase	Glutamyl-tRNA(Gln) amidotransferase subunit A	2.4e-18
OG0019180	OG0019180__000001	jgi|Callep1130_1|3118509|fgenesh1_kg.187_#_127_#_TRINITY_DN22242_c0_g1_i3	144	0.118	0.069	0.083	Other	0.001	GLOB	0			
OG0019180	OG0019180__000002	jgi|Emihu1|431945|estExtDG_fgenesh_newKGs_kg.C_10346	194	0.129	0.072	0.129	Other	0.000	GLOB	0			
OG0019180	OG0019180__000003	jgi|Emihu1|452669|estExtDG_Genemark1.C_660069	156	0.115	0.083	0.122	Other	0.000	GLOB	0			
OG0019180	OG0019180__000004	jgi|Gepoce1|367851|evm.geph.scaffold_1183.2	234	0.128	0.068	0.115	Other	0.000	GLOB	0			
OG0019180	OG0019180__000005	jgi|Gepoce1|371881|evm.geph.scaffold_158.3	91	0.143	0.055	0.143	Other	0.000	SP	0			
OG0019180	OG0019180__000006	jgi|Hymcor1016_1|2255992|fgenesh1_kg.661_#_5_#_TRINITY_DN8293_c0_g2_i1	145	0.090	0.076	0.131	Other	0.000	GLOB	0			
OG0019180	OG0019180__000007	jgi|Ochro3194_1|3856307|fgenesh1_kg.8_11116_TRINITY_DN7943_c0_g1_i2	188	0.138	0.074	0.122	Other	0.000	GLOB	0			
OG0019180	OG0019180__000008	jgi|Ochro3194_1|4449235|fgenesh1_kg.134_337_OTBYT_transcript_82222	155	0.116	0.084	0.129	Other	0.000	GLOB	0			
OG0019180	OG0019180__000009	jgi|Ochro3194_1|4534754|fgenesh1_kg.177_867_OTBYT_transcript_83836	155	0.103	0.084	0.129	Other	0.000	GLOB	0			
OG0019180	OG0019180__000010	jgi|Pleelo874_1|5827995|fgenesh1_kg.2847_#_69_#_OTBYH_transcript_63524	177	0.090	0.068	0.102	Other	0.000	GLOB	0			
OG0019180	OG0019180__000011	jgi|Pleelo874_1|6922094|gm4et.103985_g	126	0.143	0.024	0.103	Other	0.000	GLOB	0			
OG0019180	OG0019180__000012	jgi|Umbfol2878_1|5677540|fgenesh1_kg.81_#_410_#_ONZOS_transcript_55144	105	0.152	0.095	0.095	Other	0.000	GLOB	0			
OG0019180	OG0019180__000013	jgi|Umbfol2878_1|5997099|fgenesh1_kg.459_#_226_#_TRINITY_DN6529_c0_g1_i42	210	0.143	0.029	0.105	Other	0.009	GLOB	0			
OG0019790	OG0019790__000001	jgi|Callep1130_1|3128354|fgenesh1_kg.228_#_25_#_TRINITY_DN10852_c0_g1_i15	808	0.108	0.030	0.153	Other	0.000	GLOB	0	HECT	E3 ubiquitin-protein ligase hecd-1	8.4e-55
OG0019790	OG0019790__000002	jgi|Callep1130_1|3642250|fgenesh1_kg.4432_#_2_#_TRINITY_DN10852_c0_g1_i15	772	0.100	0.030	0.155	Other	0.000	GLOB	0	HECT	E3 ubiquitin-protein ligase hecd-1	1.8e-43
OG0019790	OG0019790__000003	jgi|Emihu1|433216|estExtDG_fgenesh_newKGs_kg.C_90156	923	0.114	0.018	0.212	Other	0.000	GLOB	0	HECT	E3 ubiquitin-protein ligase hecd-1	4.2e-60
OG0019790	OG0019790__000004	jgi|Emihu1|462013|estExtDG_fgeneshEH_pg.C_90211	1025	0.099	0.015	0.212	Other	0.000	GLOB	0	Ank_2		
OG0019790	OG0019790__000005	jgi|Gepoce1|376383|evm.geph.scaffold_2222.1	1634	0.089	0.021	0.180	Other	0.000	GLOB	0	HECT	E3 ubiquitin-protein ligase UPL3	1.7e-40
OG0019790	OG0019790__000006	jgi|Hymcor1016_1|2271567|fgenesh1_kg.791_#_99_#_TRINITY_DN4458_c1_g1_i4	1400	0.119	0.018	0.124	Other	0.000	GLOB	0	HECT	E3 ubiquitin-protein ligase hecd-1	1.2e-57
OG0019790	OG0019790__000007	jgi|IsochDm2_1|532938|CE532937_3966	1105	0.113	0.017	0.180	Other	0.000	GLOB	0	HECT	E3 ubiquitin-protein ligase hecd-1	9.8e-58
OG0019790	OG0019790__000008	jgi|Isogal1|83536|evm.iso.scaffold_37.110	1411	0.113	0.018	0.150	Other	0.000	GLOB	0	Ank_2; HECT	E3 ubiquitin-protein ligase UPL3	2.4e-47
OG0019790	OG0019790__000009	jgi|Ochro3194_1|523261|CE523260_5201	917	0.083	0.016	0.213	Other	0.000	GLOB	0	Ank_2	Putative ankyrin repeat protein L88	1.4e-06
OG0019790	OG0019790__000010	jgi|Ochro3194_1|3443460|estExt_Genewise1.C_1950222	963	0.109	0.022	0.215	Other	0.000	GLOB	0	HECT	E3 ubiquitin-protein ligase hecd-1	7.0e-57
OG0019790	OG0019790__000011	jgi|Pleelo874_1|6926262|gm4et.108153_g	408	0.091	0.015	0.186	Other	0.000	GLOB	0	Ank_2; Ank_4	Putative ankyrin repeat protein FPV245	5.4e-06
OG0019790	OG0019790__000012	jgi|Umbfol2878_1|5408396|fgenesh1_pm.78_#_23	1875	0.111	0.022	0.144	Other	0.000	GLOB	0	HECT	E3 ubiquitin-protein ligase hecd-1	1.2e-58
OG0019817	OG0019817__000001	jgi|Chrlea393_1|2089307|estExt_Genemark4.C_1110247	517	0.108	0.012	0.190	Other	0.000	GLOB	0	FAD_binding_3; NAD_binding_8	3-amino-4-hydroxybenzoate 2-monooxygenase	6.0e-25
OG0019817	OG0019817__000002	jgi|Chrsim136_1|3199396|e_gw1.46.2368.1	415	0.118	0.017	0.135	Signal Peptide (Sec/SPI)	0.999	GLOB	0	FAD_binding_3; NAD_binding_8	Aurachin C monooxygenase/isomerase	4.0e-28
OG0019817	OG0019817__000003	jgi|Emihu1|468023|estExtDG_fgeneshEH_pg.C_1680031	493	0.095	0.018	0.130	Signal Peptide (Sec/SPI)	1.000	SP	0	FAD_binding_3; NAD_binding_8	3-amino-4-hydroxybenzoate 2-monooxygenase	5.1e-16
OG0019817	OG0019817__000004	jgi|Gepoce1|371855|evm.geph.scaffold_1572.1	216	0.111	0.023	0.236	Other	0.000	GLOB	0			
OG0019817	OG0019817__000005	jgi|Gepoce1|371856|evm.geph.scaffold_1572.2	270	0.085	0.022	0.137	Signal Peptide (Sec/SPI)	0.999	GLOB	0	NAD_binding_8	3-amino-4-hydroxybenzoate 2-monooxygenase PtmB3	3.0e-08
OG0019817	OG0019817__000006	jgi|Gepoce1|382974|evm.geph.scaffold_369.7	224	0.067	0.009	0.174	Signal Peptide (Sec/SPI)	0.543	SP	0			
OG0019817	OG0019817__000007	jgi|Hymcor1016_1|2137147|fgenesh1_kg.145_#_49_#_ONATT_transcript_10153	461	0.104	0.009	0.176	Signal Peptide (Sec/SPI)	0.857	GLOB	0	FAD_binding_3; NAD_binding_8	Zeaxanthin epoxidase, chloroplastic	2.9e-25
OG0019817	OG0019817__000008	jgi|Ochro3194_1|4292411|fgenesh1_kg.85_2961_OTBYT_transcript_27892	425	0.113	0.007	0.139	Signal Peptide (Sec/SPI)	0.999	SP+TM	1	FAD_binding_3; NAD_binding_8	Aurachin C monooxygenase/isomerase	5.0e-28
OG0019817	OG0019817__000009	jgi|Pleelo874_1|5947077|fgenesh1_kg.3706_#_1_#_OTBYH_transcript_4798	417	0.134	0.005	0.158	Other	0.000	GLOB	0	FAD_binding_3	Aurachin C monooxygenase/isomerase	2.9e-11
OG0019817	OG0019817__000010	jgi|Pleelo874_1|6941530|gm4et.123421_g	145	0.055	0.007	0.186	Other	0.337	GLOB	0	NAD_binding_8		
OG0019817	OG0019817__000011	jgi|Umbfol2878_1|5447704|fgenesh1_kg.3_#_613_#_TRINITY_DN2840_c0_g1_i1	421	0.119	0.014	0.128	Signal Peptide (Sec/SPI)	0.996	GLOB	0	FAD_binding_3; NAD_binding_8	Aurachin C monooxygenase/isomerase	3.1e-26
OG0019817	OG0019817__000012	jgi|Umbfol2878_1|5700065|fgenesh1_kg.91_#_985_#_TRINITY_DN2840_c0_g1_i1	421	0.119	0.014	0.128	Signal Peptide (Sec/SPI)	0.996	GLOB	0	FAD_binding_3; NAD_binding_8	Aurachin C monooxygenase/isomerase	3.1e-26
OG0019873	OG0019873__000001	jgi|Callep1130_1|3118263|fgenesh1_kg.186_#_159_#_OTBYS_OTBYS_transcript_26747	513	0.121	0.016	0.121	Other	0.000	GLOB	0	Aminotran_1_2	1-aminocyclopropane-1-carboxylate synthase 11	9.4e-58
OG0019873	OG0019873__000002	jgi|Emihu1|467730|estExtDG_fgeneshEH_pg.C_1550015	272	0.121	0.018	0.147	Other	0.000	GLOB	0	Aminotran_1_2	1-aminocyclopropane-1-carboxylate synthase 4	2.9e-13
OG0019873	OG0019873__000003	jgi|Emihu1|469924|estExtDG_fgeneshEH_pg.C_3450013	329	0.119	0.015	0.155	Other	0.000	GLOB	0	Aminotran_1_2	1-aminocyclopropane-1-carboxylate synthase 8	3.3e-15
OG0019873	OG0019873__000004	jgi|Gepoce1|376844|evm.geph.scaffold_231.11	229	0.109	0.022	0.153	Other	0.000	GLOB	0	Aminotran_1_2	1-aminocyclopropane-1-carboxylate synthase 4	3.2e-25
OG0019873	OG0019873__000005	jgi|Gepoce1|376845|evm.geph.scaffold_231.12	192	0.125	0.010	0.156	Other	0.000	GLOB	0		1-aminocyclopropane-1-carboxylate synthase 8	1.3e-09
OG0019873	OG0019873__000006	jgi|Hymcor1016_1|2295231|fgenesh1_kg.1009_#_18_#_TRINITY_DN6053_c0_g2_i21	505	0.133	0.016	0.141	Other	0.000	GLOB	0	Aminotran_1_2	1-aminocyclopropane-1-carboxylate synthase 11	1.6e-62
OG0019873	OG0019873__000007	jgi|IsochDm2_1|1365160|fgenesh1_kg.293_#_4_#_ONZOT_transcript_22566	501	0.114	0.022	0.152	Other	0.000	GLOB	0	Aminotran_1_2	1-aminocyclopropane-1-carboxylate synthase 11	7.5e-67
OG0019873	OG0019873__000008	jgi|Isogal1|76820|evm.iso.scaffold_130.24	501	0.114	0.022	0.150	Other	0.000	GLOB	0	Aminotran_1_2	1-aminocyclopropane-1-carboxylate synthase 11	2.2e-67
OG0019873	OG0019873__000009	jgi|Ochro3194_1|4193147|fgenesh1_kg.60_1109_ONZOP_transcript_9492	508	0.114	0.016	0.150	Other	0.000	GLOB	0	Aminotran_1_2	1-aminocyclopropane-1-carboxylate synthase 11	1.7e-71
OG0019873	OG0019873__000010	jgi|Pleelo874_1|5578689|fgenesh1_kg.1620_#_1_#_OTBYH_transcript_13129	297	0.135	0.020	0.121	Other	0.000	GLOB	0	Aminotran_1_2	1-aminocyclopropane-1-carboxylate synthase 11	1.0e-36
OG0019873	OG0019873__000011	jgi|Pleelo874_1|6949066|gm4et.130957_g	216	0.083	0.009	0.134	Other	0.000	GLOB	0			
OG0019873	OG0019873__000012	jgi|Umbfol2878_1|5514658|fgenesh1_kg.23_#_3320_#_TRINITY_DN1387_c2_g1_i13	514	0.117	0.019	0.126	Other	0.000	GLOB	0	Aminotran_1_2	1-aminocyclopropane-1-carboxylate synthase 11	7.8e-59
OG0019887	OG0019887__000001	jgi|Callep1130_1|3205409|fgenesh1_kg.564_#_18_#_OTBYS_OTBYS_transcript_82227	425	0.082	0.024	0.125	Other	0.000	GLOB	0	MMR_HSR1		
OG0019887	OG0019887__000002	jgi|Callep1130_1|4302929|estExt_Genemark4ET.C_4110022	185	0.086	0.032	0.141	Other	0.001	GLOB	0	Intron_maturas2		
OG0019887	OG0019887__000003	jgi|Gepoce1|393590|evm.geph.scaffold_7.7	473	0.076	0.019	0.146	Other	0.000	GLOB	0	MMR_HSR1	Mitochondrial ribosome-associated GTPase 1	1.3e-06
OG0019887	OG0019887__000004	jgi|Gepoce1|394919|evm.geph.scaffold_766.10	277	0.108	0.029	0.141	Other	0.000	GLOB	0	Intron_maturas2		
OG0019887	OG0019887__000005	jgi|Gepoce1|394920|evm.geph.scaffold_766.11	152	0.099	0.000	0.164	Other	0.000	SP	0			
OG0019887	OG0019887__000006	jgi|Hymcor1016_1|2187724|fgenesh1_kg.298_#_275_#_ONATT_transcript_59909	199	0.075	0.030	0.181	Other	0.000	GLOB	0			
OG0019887	OG0019887__000007	jgi|IsochDm2_1|901864|gw1.2.490.1	171	0.070	0.035	0.117	Other	0.000	GLOB	0			
OG0019887	OG0019887__000008	jgi|Isogal1|84833|evm.iso.scaffold_5.28	282	0.092	0.028	0.163	Other	0.000	GLOB	0	CysS_C		
OG0019887	OG0019887__000009	jgi|Ochro3194_1|4074362|fgenesh1_kg.38_1297_OTBYT_transcript_16189	597	0.087	0.023	0.137	Other	0.000	GLOB	0	MMR_HSR1	Mitochondrial GTPase 1	1.2e-06
OG0019887	OG0019887__000010	jgi|Ochro3194_1|4106697|fgenesh1_kg.43_1917_OTBYT_transcript_72213	266	0.113	0.026	0.128	Other	0.000	GLOB	0	Intron_maturas2		
OG0019887	OG0019887__000011	jgi|Pleelo874_1|4533963|estExt_Genewise1Plus.C_20400018	184	0.109	0.033	0.125	Other	0.000	GLOB	0	Intron_maturas2		
OG0019887	OG0019887__000012	jgi|Umbfol2878_1|5462415|fgenesh1_kg.5_#_2942_#_ONZOS_transcript_25726	353	0.091	0.023	0.119	Other	0.001	GLOB	0	MMR_HSR1		
OG0019917	OG0019917__000001	jgi|Callep1130_1|3463504|fgenesh1_kg.2304_#_36_#_TRINITY_DN11331_c0_g1_i2	357	0.126	0.022	0.129	Other	0.000	SP	0			
OG0019917	OG0019917__000002	jgi|Callep1130_1|3547252|fgenesh1_kg.3176_#_9_#_OTBYP_transcript_73407	357	0.126	0.022	0.129	Other	0.000	SP	0			
OG0019917	OG0019917__000003	jgi|Emihu1|220103|gm1.8900128	627	0.113	0.013	0.112	Other	0.000	SP+TM	1	cNMP_binding	cAMP-dependent protein kinase regulatory subunit	7.4e-18
OG0019917	OG0019917__000004	jgi|Emihu1|248202|gm1.64300005	624	0.111	0.013	0.112	Other	0.004	TM	2	cNMP_binding	cAMP-dependent protein kinase regulatory subunit	2.4e-18
OG0019917	OG0019917__000005	jgi|Emihu1|358163|fgenesh_newKGs_kg.66__6__2704028_1	146	0.089	0.027	0.123	Other	0.000	GLOB	0			
OG0019917	OG0019917__000006	jgi|Gepoce1|370331|evm.geph.scaffold_1400.4	398	0.108	0.023	0.116	Other	0.000	GLOB	0			
OG0019917	OG0019917__000007	jgi|Gepoce1|373734|evm.geph.scaffold_181.5	496	0.113	0.016	0.139	Other	0.000	SP	0			
OG0019917	OG0019917__000008	jgi|Hymcor1016_1|2555856|gm4et.4886_g	1261	0.192	0.007	0.293	Other	0.000	SP+TM	1			
OG0019917	OG0019917__000009	jgi|Ochro3194_1|3803944|fgenesh1_kg.3_899_ONZOP_transcript_11475	493	0.110	0.020	0.118	Signal Peptide (Sec/SPI)	1.000	SP	0			
OG0019917	OG0019917__000010	jgi|Ochro3194_1|4441245|fgenesh1_kg.131_744_TRINITY_DN201_c0_g2_i31	496	0.113	0.016	0.141	Other	0.000	SP	0			
OG0019917	OG0019917__000011	jgi|Ochro3194_1|4449665|fgenesh1_kg.134_767_TRINITY_DN201_c0_g2_i31	496	0.113	0.016	0.141	Other	0.000	SP	0			
OG0019917	OG0019917__000012	jgi|Umbfol2878_1|6349112|gm4et.44696_g	378	0.122	0.021	0.132	Other	0.000	SP	0			
OG0020622	OG0020622__000001	jgi|Callep1130_1|3049332|fgenesh1_pm.394_#_9	719	0.110	0.011	0.131	Other	0.000	GLOB	0	AAA_19; AAA_30; HHH_RecD2; OB_YrrC; SH3_13; UvrD_C_2; Viral_helicase1	ATP-dependent RecD2 DNA helicase	1.2e-53
OG0020622	OG0020622__000002	jgi|Callep1130_1|3061535|fgenesh1_pm.3787_#_3	748	0.106	0.011	0.136	Other	0.000	GLOB	0	AAA_19; AAA_22; AAA_30; HHH_RecD2; NAT10_TcmA_helicase; OB_YrrC; SH3_13; UvrD_C_2; Viral_helicase1	ATP-dependent RecD2 DNA helicase	3.1e-72
OG0020622	OG0020622__000003	jgi|Callep1130_1|3520897|fgenesh1_kg.2849_#_91_#_OTBYP_transcript_16843	868	0.111	0.013	0.143	Other	0.000	GLOB	0	AAA_11; AAA_16; AAA_19; AAA_22; AAA_30; HHH_RecD2; NAT10_TcmA_helicase; OB_YrrC; SH3_13; UvrD_C_2; Viral_helicase1	ATP-dependent RecD2 DNA helicase	5.1e-49
OG0020622	OG0020622__000004	jgi|Gepoce1|383952|evm.geph.scaffold_396.3	748	0.104	0.017	0.132	Other	0.000	GLOB	0	AAA_19; AAA_30; HHH_RecD2; OB_YrrC; SH3_13; TraI_hel_assoc_N; UvrD_C_2; Viral_helicase1	ATP-dependent RecD2 DNA helicase	4.4e-48
OG0020622	OG0020622__000005	jgi|Hymcor1016_1|2468427|MIX16799_513_42	437	0.112	0.014	0.114	Other	0.000	GLOB	0	AAA_19; AAA_30; SH3_13; UvrD_C_2; Viral_helicase1	ATP-dependent RecD2 DNA helicase	4.8e-60
OG0020622	OG0020622__000006	jgi|IsochDm2_1|1402222|fgenesh1_pm.12_#_149	864	0.108	0.016	0.138	Other	0.000	GLOB	0	AAA_19; AAA_22; AAA_30; HHH_5; HHH_RecD2; NAT10_TcmA_helicase; OB_YrrC; SH3_13; SLFN-g3_helicase; TraI_hel_assoc_N; UvrD_C_2; Viral_helicase1	ATP-dependent RecD2 DNA helicase	6.6e-57
OG0020622	OG0020622__000007	jgi|Isogal1|76145|evm.iso.scaffold_12.168	985	0.099	0.014	0.133	Other	0.013	GLOB	0	AAA_19; AAA_22; AAA_30; HHH_5; HHH_RecD2; NAT10_TcmA_helicase; OB_YrrC; SAP; SH3_13; SLFN-g3_helicase; TraI_hel_assoc_N; UvrD_C_2; Viral_helicase1	ATP-dependent RecD2 DNA helicase	1.8e-56
OG0020622	OG0020622__000008	jgi|Ochro3194_1|3933004|fgenesh1_kg.20_502_ONZOP_transcript_25435	401	0.107	0.017	0.115	Other	0.000	GLOB	0	AAA_19; AAA_30; SH3_13; UvrD_C_2; Viral_helicase1	ATP-dependent RecD2 DNA helicase	6.9e-56
OG0020622	OG0020622__000009	jgi|Ochro3194_1|4819892|fgenesh1_pm.20_27	238	0.105	0.013	0.147	Other	0.000	GLOB	0	HHH_5; HHH_RecD2; OB_YrrC	ATP-dependent RecD2 DNA helicase	4.0e-15
OG0020622	OG0020622__000010	jgi|Pleelo874_1|1045366|CE1045365_5439	975	0.097	0.014	0.125	Signal Peptide (Sec/SPI)	0.603	GLOB	0	AAA_11; AAA_19; AAA_30; HHH_5; HHH_RecD2; OB_YrrC; SH3_13; UvrD_C_2; Viral_helicase1	ATP-dependent RecD2 DNA helicase	3.3e-61
OG0020622	OG0020622__000011	jgi|Umbfol2878_1|5543988|fgenesh1_kg.30_#_731_#_TRINITY_DN9977_c0_g2_i1	988	0.102	0.014	0.112	Other	0.000	GLOB	0	AAA_16; AAA_19; AAA_22; AAA_30; HHH_RecD2; OB_YrrC; SH3_13; UvrD_C_2; Viral_helicase1	ATP-dependent RecD2 DNA helicase	1.4e-65
OG0020657	OG0020657__000001	jgi|Callep1130_1|3063658|fgenesh1_pm.4914_#_1	360	0.131	0.033	0.089	Signal Peptide (Sec/SPI)	0.863	SP	0			
OG0020657	OG0020657__000002	jgi|Callep1130_1|3460851|fgenesh1_kg.2282_#_14_#_OTBYS_OTBYS_transcript_66742	303	0.125	0.023	0.089	Other	0.000	GLOB	0			
OG0020657	OG0020657__000003	jgi|Emihu1|445628|estExtDG_fgenesh_newKGs_kg.C_4850001	356	0.138	0.034	0.090	Other	0.342	SP	0			
OG0020657	OG0020657__000004	jgi|Gepoce1|380930|evm.geph.scaffold_317.4	262	0.130	0.023	0.092	Other	0.000	GLOB	0			
OG0020657	OG0020657__000005	jgi|Gepoce1|383173|evm.geph.scaffold_374.22	260	0.123	0.035	0.104	Other	0.000	SP	0			
OG0020657	OG0020657__000006	jgi|Hymcor1016_1|2574769|gm4et.23799_g	564	0.129	0.025	0.128	Other	0.000	GLOB	0			
OG0020657	OG0020657__000007	jgi|IsochDm2_1|1464818|estExt_fgenesh1_pm.C_1760025	353	0.105	0.020	0.122	Other	0.410	SP	0			
OG0020657	OG0020657__000008	jgi|Isogal1|84472|evm.iso.scaffold_46.65	310	0.116	0.016	0.135	Other	0.000	GLOB	0			
OG0020657	OG0020657__000009	jgi|Ochro3194_1|601832|CE601831_48	226	0.133	0.040	0.106	Other	0.333	SP	0			
OG0020657	OG0020657__000010	jgi|Ochro3194_1|4984550|estExt_fgenesh1_pm.C_210008	359	0.128	0.033	0.092	Signal Peptide (Sec/SPI)	0.977	SP	0			
OG0020657	OG0020657__000011	jgi|Pleelo874_1|92763|CE92762_61	377	0.119	0.027	0.117	Signal Peptide (Sec/SPI)	1.000	SP	0			
OG0020696	OG0020696__000001	jgi|Callep1130_1|3387451|fgenesh1_kg.1657_#_45_#_OTBYS_OTBYS_transcript_140035	143	0.161	0.014	0.182	Other	0.009	GLOB	0			
OG0020696	OG0020696__000002	jgi|Emihu1|197838|gm1.700148	405	0.089	0.025	0.180	Other	0.000	TM	1			
OG0020696	OG0020696__000003	jgi|Emihu1|197840|gm1.700150	421	0.095	0.024	0.173	Other	0.000	TM	1			
OG0020696	OG0020696__000004	jgi|Emihu1|439339|estExtDG_fgenesh_newKGs_kg.C_980035	343	0.143	0.003	0.204	Other	0.001	GLOB	0			
OG0020696	OG0020696__000005	jgi|Gepoce1|396319|evm.geph.scaffold_848.4	312	0.135	0.003	0.186	Other	0.003	GLOB	0			
OG0020696	OG0020696__000006	jgi|IsochDm2_1|1285176|fgenesh1_kg.83_#_1272_#_ONZOT_transcript_85813	150	0.120	0.013	0.133	Other	0.011	GLOB	0			
OG0020696	OG0020696__000007	jgi|Isogal1|89212|evm.iso.scaffold_9.211	155	0.110	0.026	0.135	Other	0.011	GLOB	0			
OG0020696	OG0020696__000008	jgi|Ochro3194_1|3564284|estExt_Genewise1Plus.C_92_t20150	242	0.107	0.008	0.182	Other	0.000	TM	1			
OG0020696	OG0020696__000009	jgi|Ochro3194_1|4522038|fgenesh1_kg.171_186_OTBYT_transcript_34689	346	0.139	0.003	0.208	Other	0.003	GLOB	0			
OG0020696	OG0020696__000010	jgi|Pleelo874_1|35723|CE35722_336	113	0.142	0.044	0.097	Signal Peptide (Sec/SPI)	0.986	SP	0			
OG0020696	OG0020696__000011	jgi|Umbfol2878_1|5838495|fgenesh1_kg.184_#_425_#_TRINITY_DN3560_c0_g1_i4	139	0.158	0.022	0.187	Other	0.020	GLOB	0			
OG0020700	OG0020700__000001	jgi|Callep1130_1|3421395|fgenesh1_kg.1927_#_71_#_TRINITY_DN2853_c0_g1_i17	188	0.090	0.016	0.165	Other	0.000	GLOB	0			
OG0020700	OG0020700__000002	jgi|Emihu1|107552|fgeneshEH_pg.92__66	1166	0.168	0.004	0.223	Other	0.000	GLOB	0			
OG0020700	OG0020700__000003	jgi|Gepoce1|372344|evm.geph.scaffold_163.28	1110	0.159	0.015	0.170	Other	0.000	GLOB	0			
OG0020700	OG0020700__000004	jgi|Imarot2298_1|1481511|estExt_Genemark4.C_180058	173	0.208	0.012	0.179	Other	0.000	GLOB	0			
OG0020700	OG0020700__000005	jgi|Imarot4780_1|2511895|gm4.55991_g	91	0.209	0.000	0.176	Other	0.000	GLOB	0			
OG0020700	OG0020700__000006	jgi|Imarot4780_1|2859409|estExt_fgenesh1_pg.C_330043	173	0.208	0.012	0.179	Other	0.000	GLOB	0			
OG0020700	OG0020700__000007	jgi|Ochro3194_1|3474317|estExt_Genewise1.C_4130116	241	0.120	0.008	0.108	Other	0.000	GLOB	0	PDZ_2; PDZ_6		
OG0020700	OG0020700__000008	jgi|Ochro3194_1|3616185|estExt_Genewise1Plus.C_2430288	364	0.135	0.008	0.201	Other	0.000	GLOB	0	PDZ_2; PDZ_6		
OG0020700	OG0020700__000009	jgi|Ochro3194_1|4727074|fgenesh1_kg.413_275_TRINITY_DN22723_c0_g1_i1	154	0.117	0.000	0.136	Other	0.000	GLOB	0			
OG0020700	OG0020700__000010	jgi|Pleelo874_1|6292325|fgenesh1_kg.7232_#_8_#_TRINITY_DN1409_c1_g2_i3	427	0.152	0.005	0.145	Other	0.000	GLOB	0			
OG0020700	OG0020700__000011	jgi|Umbfol2878_1|14868|CE14867_2725	173	0.087	0.017	0.220	Other	0.000	GLOB	0	PDZ_2		
OG0020703	OG0020703__000001	jgi|Callep1130_1|3455871|fgenesh1_kg.2229_#_35_#_OTBYP_transcript_86316	336	0.083	0.042	0.125	Signal Peptide (Sec/SPI)	0.897	SP	0		Heparan-sulfate 6-O-sulfotransferase 1	4.0e-05
OG0020703	OG0020703__000002	jgi|Callep1130_1|3624914|fgenesh1_kg.4179_#_8_#_OTBYS_OTBYS_transcript_83801	336	0.083	0.042	0.122	Signal Peptide (Sec/SPI)	0.826	SP	0		Heparan-sulfate 6-O-sulfotransferase 1	2.9e-05
OG0020703	OG0020703__000003	jgi|Gepoce1|391786|evm.geph.scaffold_597.10	261	0.092	0.019	0.195	Other	0.000	GLOB	0			
OG0020703	OG0020703__000004	jgi|Gepoce1|391787|evm.geph.scaffold_597.11	294	0.085	0.024	0.184	Other	0.000	GLOB	0			
OG0020703	OG0020703__000005	jgi|Hymcor1016_1|2163676|fgenesh1_kg.216_#_96_#_TRINITY_DN40025_c0_g1_i1	316	0.085	0.025	0.104	Other	0.000	GLOB	0			
OG0020703	OG0020703__000006	jgi|Ochro3194_1|5386652|gm4et.25526_g	290	0.107	0.041	0.190	Other	0.000	SP	0			
OG0020703	OG0020703__000007	jgi|Phaant1|19559|Phant.0003s0036.1	442	0.133	0.032	0.145	Signal Peptide (Sec/SPI)	1.000	SP	0			
OG0020703	OG0020703__000008	jgi|Phaglo1|30449|Phglo.0836s0001.1	470	0.134	0.028	0.123	Signal Peptide (Sec/SPI)	0.919	SP	0			
OG0020703	OG0020703__000009	jgi|Phaglo1|8257|Phglo.0018s0130.1	367	0.131	0.014	0.106	Other	0.000	GLOB	0	Sulfotransfer_3		
OG0020703	OG0020703__000010	jgi|Pleelo874_1|5880261|fgenesh1_kg.3216_#_4_#_OTBYH_transcript_40833	339	0.088	0.024	0.127	Other	0.000	GLOB	0			
OG0020703	OG0020703__000011	jgi|Umbfol2878_1|6360301|gm4et.55885_g	120	0.108	0.042	0.183	Other	0.211	SP	0			
OG0020706	OG0020706__000001	jgi|Callep1130_1|3472233|fgenesh1_kg.2366_#_60_#_OTBYS_OTBYS_transcript_99192	323	0.034	0.046	0.189	Other	0.000	TM	6			
OG0020706	OG0020706__000002	jgi|Emihu1|112519|fgeneshEH_pg.171__6	297	0.074	0.037	0.229	Other	0.001	GLOB	0			
OG0020706	OG0020706__000003	jgi|Emihu1|114505|fgeneshEH_pg.220__27	297	0.074	0.037	0.232	Other	0.001	GLOB	0			
OG0020706	OG0020706__000004	jgi|Gepoce1|366217|evm.geph.scaffold_1052.12	148	0.101	0.014	0.196	Other	0.000	GLOB	0			
OG0020706	OG0020706__000005	jgi|Hymcor1016_1|2272444|fgenesh1_kg.796_#_191_#_ONATT_transcript_47209	310	0.042	0.039	0.181	Other	0.191	TM	6			
OG0020706	OG0020706__000006	jgi|IsochDm2_1|1142130|fgenesh1_kg.4_#_5035_#_ONZOT_transcript_66992	309	0.042	0.026	0.181	Other	0.000	GLOB	0			
